,imodulon,annotation,pvalue,qvalue,precision,recall,f1score,TP,target_set_size,imodulon_size,source,pathway_name,module_name
307,BasR,lipopolysaccharide biosynthetic process,2.1866312058300253e-12,4.613791844301353e-09,0.5333333333333333,0.14545454545454545,0.2285714285714286,8.0,92.0,15.0,GO,,
308,BasR,response to iron(III) ion,1.3292072839057836e-09,1.8697515793608022e-06,0.26666666666666666,0.6666666666666666,0.3809523809523809,4.0,12.0,15.0,GO,,
309,BasR,lipid metabolic process,2.0547835454879602e-09,2.167796640489798e-06,0.4666666666666667,0.09210526315789473,0.15384615384615383,7.0,82.0,15.0,GO,,
310,BasR,response to antibiotic,4.850771249700946e-07,0.00040940509347475983,0.4,0.06060606060606061,0.10526315789473685,6.0,140.0,15.0,GO,,
311,BasR,4-amino-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate biosynthetic process,1.0938900407072951e-05,0.006594594245406837,0.13333333333333333,1.0,0.23529411764705882,2.0,2.0,15.0,GO,,
312,BasR,lipid A metabolic process,1.0938900407072951e-05,0.006594594245406837,0.13333333333333333,1.0,0.23529411764705882,2.0,2.0,15.0,GO,,
313,nuoB/ndh,NADH dehydrogenase (quinone) activity,5.729900213230067e-06,0.020003602544488342,1.0,0.18181818181818182,0.3076923076923077,2.0,13.0,2.0,GO,,
314,nuoB/ndh,NADH dehydrogenase complex,9.480380352838078e-06,0.020003602544488342,1.0,0.14285714285714285,0.25,2.0,16.0,2.0,GO,,
315,nuoB/ndh,NADH dehydrogenase (ubiquinone) activity,1.979420073666165e-05,0.027843842369570725,1.0,0.1,0.18181818181818182,2.0,40.0,2.0,GO,,
316,nuoB/ndh,aerobic respiration,2.875368107006474e-05,0.0303351335289183,1.0,0.08333333333333333,0.15384615384615385,2.0,45.0,2.0,GO,,
317,ArgR,arginine biosynthetic process,1.2013811974752891e-27,5.0698286533457196e-24,0.6875,0.8461538461538461,0.7586206896551724,11.0,55.0,16.0,GO,,
318,ArgR,amino acid biosynthetic process,2.4971373712924037e-15,5.268959853426972e-12,0.6875,0.10784313725490197,0.18644067796610167,11.0,117.0,16.0,GO,,
319,ArgR,arginine biosynthetic process via ornithine,1.809462667005532e-11,2.5453108182544485e-08,0.3125,0.625,0.4166666666666667,5.0,11.0,16.0,GO,,
320,ArgR,amino acid binding,4.1151399635393643e-10,4.3414726615340295e-07,0.3125,0.38461538461538464,0.3448275862068966,5.0,14.0,16.0,GO,,
321,ArgR,carbamoyl-phosphate synthase complex,1.2501600465226232e-05,0.008792792327209116,0.125,1.0,0.2222222222222222,2.0,5.0,16.0,GO,,
322,ArgR,ornithine metabolic process,1.2501600465226232e-05,0.008792792327209116,0.125,1.0,0.2222222222222222,2.0,2.0,16.0,GO,,
323,ArgR,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,3.742488248911488e-05,0.01754811156711831,0.125,0.6666666666666666,0.21052631578947367,2.0,16.0,16.0,GO,,
324,ArgR,citrulline biosynthetic process,3.742488248911488e-05,0.01754811156711831,0.125,0.6666666666666666,0.21052631578947367,2.0,5.0,16.0,GO,,
325,ArgR,ornithine carbamoyltransferase activity,3.742488248911488e-05,0.01754811156711831,0.125,0.6666666666666666,0.21052631578947367,2.0,16.0,16.0,GO,,
326,ArgR,cytoplasm,4.5035420221498974e-05,0.019004947333472567,0.6875,0.0121012101210121,0.023783783783783784,11.0,2264.0,16.0,GO,,
327,ArgR,pyrimidine nucleobase biosynthetic process,0.00012421859370571442,0.04765476958528317,0.125,0.4,0.19047619047619047,2.0,7.0,16.0,GO,,
328,ArgR,amino acid metabolic process,0.00013778707394578504,0.04845512100426774,0.1875,0.10344827586206896,0.13333333333333333,3.0,29.0,16.0,GO,,
329,ArgR,'de novo' UMP biosynthetic process,0.0002597488767018469,0.08431848151398413,0.125,0.2857142857142857,0.17391304347826086,2.0,8.0,16.0,GO,,
330,FucR,fucose metabolic process,8.82118858150566e-15,3.7225415813953885e-11,0.35294117647058826,0.8571428571428571,0.5,6.0,11.0,17.0,GO,,
331,FucR,fucose catabolic process,7.738033776700968e-10,1.6327251268839042e-06,0.23529411764705882,0.8,0.3636363636363636,4.0,6.0,17.0,GO,,
332,FucR,L-fucose catabolic process,2.315895088736251e-09,3.2576924248223265e-06,0.23529411764705882,0.6666666666666666,0.3478260869565218,4.0,10.0,17.0,GO,,
333,FucR,D-arabinose catabolic process,4.852219358704289e-08,5.1190914234330245e-05,0.17647058823529413,1.0,0.3,3.0,4.0,17.0,GO,,
334,FucR,D-galacturonate catabolic process,2.684820133200492e-06,0.0022659881924212153,0.17647058823529413,0.375,0.24,3.0,15.0,17.0,GO,,
335,FucR,monosaccharide metabolic process,4.017572612883513e-06,0.0028256927377280708,0.17647058823529413,0.3333333333333333,0.23076923076923078,3.0,9.0,17.0,GO,,
336,FucR,carbohydrate metabolic process,1.0416753281513092e-05,0.00627981412114075,0.35294117647058826,0.041666666666666664,0.07453416149068322,6.0,196.0,17.0,GO,,
337,FucR,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",4.35478377877068e-05,0.022971484433015336,0.23529411764705882,0.07407407407407407,0.11267605633802816,4.0,70.0,17.0,GO,,
338,FucR,aldonic acid catabolic process,8.462317100351486e-05,0.039678864626092526,0.11764705882352941,0.5,0.19047619047619047,2.0,4.0,17.0,GO,,
339,CsqR,6-sulfoquinovose(1-) catabolic process,1.8759071879580598e-14,3.958164166591506e-11,0.5,1.0,0.6666666666666666,5.0,12.0,10.0,GO,,
340,CsqR,6-sulfoquinovose(1-) catabolic process to glycerone phosphate and 3-sulfolactaldehyde,1.8759071879580598e-14,3.958164166591506e-11,0.5,1.0,0.6666666666666666,5.0,6.0,10.0,GO,,
341,NagC,L-tryptophan transmembrane transporter activity,1.0938900407072951e-05,0.023081079858923926,0.13333333333333333,1.0,0.23529411764705882,2.0,2.0,15.0,GO,,
342,NagC,tryptophan transport,1.0938900407072951e-05,0.023081079858923926,0.13333333333333333,1.0,0.23529411764705882,2.0,3.0,15.0,GO,,
343,NagC,carbohydrate transport,1.7816529205240143e-05,0.02506191774870447,0.3333333333333333,0.047619047619047616,0.08333333333333333,5.0,125.0,15.0,GO,,
344,NagC,"N,N'-diacetylchitobiose import",3.275176710931127e-05,0.034553114300323394,0.13333333333333333,0.6666666666666666,0.2222222222222222,2.0,7.0,15.0,GO,,
345,NagC,N-acetylglucosamine catabolic process,6.53739329081173e-05,0.03941114241032215,0.13333333333333333,0.5,0.2105263157894737,2.0,11.0,15.0,GO,,
346,NagC,aromatic amino acid transmembrane transporter activity,6.53739329081173e-05,0.03941114241032215,0.13333333333333333,0.5,0.2105263157894737,2.0,4.0,15.0,GO,,
347,NagC,aromatic amino acid transport,6.53739329081173e-05,0.03941114241032215,0.13333333333333333,0.5,0.2105263157894737,2.0,4.0,15.0,GO,,
348,NagC,N-acetylglucosamine metabolic process,0.0001087409966244993,0.057360875719423374,0.13333333333333333,0.4,0.2,2.0,6.0,15.0,GO,,
349,NagC,UDP-N-acetylglucosamine biosynthetic process,0.0001627888222064952,0.06869688297114096,0.13333333333333333,0.3333333333333333,0.19047619047619044,2.0,9.0,15.0,GO,,
350,NagC,protein-N(PI)-phosphohistidine-sugar phosphotransferase activity,0.00015170391471476757,0.06869688297114096,0.2,0.09375,0.12765957446808512,3.0,32.0,15.0,GO,,
351,YgbI,glyoxylate metabolic process,8.743128435055591e-06,0.03689600199593459,0.25,0.6666666666666666,0.36363636363636365,2.0,4.0,8.0,GO,,
352,isc,iron-sulfur cluster assembly,8.56666924306587e-13,3.6151344205737974e-09,0.6666666666666666,0.2608695652173913,0.37500000000000006,6.0,54.0,9.0,GO,,
353,isc,"2 iron, 2 sulfur cluster binding",2.975922181474898e-09,6.279195802912035e-06,0.5555555555555556,0.14285714285714285,0.22727272727272727,5.0,84.0,9.0,GO,,
354,isc,iron-sulfur cluster transfer complex,2.3951033960378166e-08,3.369112110426529e-05,0.3333333333333333,0.75,0.46153846153846156,3.0,5.0,9.0,GO,,
355,isc,protein maturation by iron-sulfur cluster transfer,5.981604576576832e-08,6.310592828288558e-05,0.3333333333333333,0.6,0.42857142857142855,3.0,11.0,9.0,GO,,
356,isc,IscS-IscU complex,3.7504801395678835e-06,0.0022126201338860414,0.2222222222222222,1.0,0.3636363636363636,2.0,2.0,9.0,GO,,
357,isc,[2Fe-2S] cluster assembly,3.7504801395678835e-06,0.0022126201338860414,0.2222222222222222,1.0,0.3636363636363636,2.0,3.0,9.0,GO,,
358,isc,iron ion binding,2.875894095633594e-06,0.0022126201338860414,0.4444444444444444,0.07142857142857142,0.12307692307692308,4.0,69.0,9.0,GO,,
359,isc,iron-sulfur cluster binding,4.19454053817259e-06,0.0022126201338860414,0.5555555555555556,0.034482758620689655,0.06493506493506494,5.0,215.0,9.0,GO,,
360,isc,ferrous iron binding,1.3477313555147738e-05,0.006319362578080384,0.3333333333333333,0.12,0.1764705882352941,3.0,33.0,9.0,GO,,
361,isc,cytosol,5.674569990722861e-05,0.02394668536085047,0.8888888888888888,0.007905138339920948,0.015670910871694418,8.0,1846.0,9.0,GO,,
362,isc,L-cysteine catabolic process,7.834137021690536e-05,0.030054598392303695,0.2222222222222222,0.2857142857142857,0.25,2.0,11.0,9.0,GO,,
363,YcjW,carbohydrate metabolic process,1.0416753281513092e-05,0.04395869884798525,0.35294117647058826,0.041666666666666664,0.07453416149068322,6.0,196.0,17.0,GO,,
364,XylR,D-xylose metabolic process,1.4903040437666765e-13,6.289083064695375e-10,0.35714285714285715,1.0,0.5263157894736842,5.0,6.0,14.0,GO,,
365,XylR,D-xylose transmembrane transport,6.524551103591044e-11,1.3766802828577103e-07,0.2857142857142857,1.0,0.4444444444444445,4.0,9.0,14.0,GO,,
366,XylR,carbohydrate transport,4.217033648962235e-07,0.0005931960666206877,0.42857142857142855,0.05714285714285714,0.10084033613445378,6.0,125.0,14.0,GO,,
367,XylR,D-xylose catabolic process,9.480380352796583e-06,0.010001801272200395,0.14285714285714285,1.0,0.25,2.0,4.0,14.0,GO,,
368,Thiamine diphosphate,thiamine diphosphate biosynthetic process,4.330569920448603e-14,1.8275005064293105e-10,0.5,0.5454545454545454,0.5217391304347826,6.0,17.0,12.0,GO,,
369,Thiamine diphosphate,thiamine biosynthetic process,2.8049472186929213e-13,5.918438631442064e-10,0.5,0.42857142857142855,0.4615384615384615,6.0,38.0,12.0,GO,,
370,Thiamine diphosphate,biotin biosynthetic process,2.245318452347893e-09,3.1584146229693695e-06,0.3333333333333333,0.5,0.4,4.0,35.0,12.0,GO,,
371,Thiamine diphosphate,2-iminoacetate synthase complex,6.875880255874444e-06,0.003627026834973769,0.16666666666666666,1.0,0.2857142857142857,2.0,2.0,12.0,GO,,
372,Thiamine diphosphate,heterocycle biosynthetic process,6.875880255874444e-06,0.003627026834973769,0.16666666666666666,1.0,0.2857142857142857,2.0,2.0,12.0,GO,,
373,Thiamine diphosphate,organic cyclic compound biosynthetic process,6.875880255874444e-06,0.003627026834973769,0.16666666666666666,1.0,0.2857142857142857,2.0,2.0,12.0,GO,,
374,Thiamine diphosphate,sulfur compound biosynthetic process,6.875880255874444e-06,0.003627026834973769,0.16666666666666666,1.0,0.2857142857142857,2.0,2.0,12.0,GO,,
375,Thiamine diphosphate,water-soluble vitamin biosynthetic process,6.875880255874444e-06,0.003627026834973769,0.16666666666666666,1.0,0.2857142857142857,2.0,2.0,12.0,GO,,
376,Thiamine diphosphate,adenylyltransferase complex,2.059624405444263e-05,0.007901468173613445,0.16666666666666666,0.6666666666666666,0.26666666666666666,2.0,3.0,12.0,GO,,
377,Thiamine diphosphate,cellular nitrogen compound biosynthetic process,2.059624405444263e-05,0.007901468173613445,0.16666666666666666,0.6666666666666666,0.26666666666666666,2.0,3.0,12.0,GO,,
378,Thiamine diphosphate,thiazole biosynthetic process,2.059624405444263e-05,0.007901468173613445,0.16666666666666666,0.6666666666666666,0.26666666666666666,2.0,5.0,12.0,GO,,
379,Thiamine diphosphate,protein adenylylation,4.112979147416129e-05,0.014463976668413387,0.16666666666666666,0.5,0.25,2.0,4.0,12.0,GO,,
380,Thiamine diphosphate,organonitrogen compound biosynthetic process,0.00019077319351251177,0.061927913586369204,0.16666666666666666,0.25,0.2,2.0,8.0,12.0,GO,,
381,Thiamine diphosphate,transferase activity,0.00020951477766399112,0.0631537401244316,0.5833333333333334,0.012750455373406194,0.024955436720142603,7.0,590.0,12.0,GO,,
382,NanR,N-acetylneuraminate catabolic process,1.1782246047670845e-12,4.9721078321170966e-09,0.5555555555555556,0.5555555555555556,0.5555555555555556,5.0,19.0,9.0,GO,,
383,NanR,"racemase and epimerase activity, acting on carbohydrates and derivatives",1.306510567632127e-06,0.002756737297703788,0.3333333333333333,0.25,0.28571428571428575,3.0,15.0,9.0,GO,,
384,NanR,N-acetylmannosamine metabolic process,3.7504801395678835e-06,0.0031654052377952935,0.2222222222222222,1.0,0.3636363636363636,2.0,3.0,9.0,GO,,
385,NanR,sialic acid transmembrane transporter activity,3.7504801395678835e-06,0.0031654052377952935,0.2222222222222222,1.0,0.3636363636363636,2.0,2.0,9.0,GO,,
386,NanR,sialic acid transport,3.7504801395678835e-06,0.0031654052377952935,0.2222222222222222,1.0,0.3636363636363636,2.0,5.0,9.0,GO,,
387,NanR,carbohydrate metabolic process,0.00012396848401480118,0.08719116709041017,0.4444444444444444,0.027777777777777776,0.05228758169934641,4.0,196.0,9.0,GO,,
388,Crp-1,arginine catabolic process to glutamate,1.0608255147902784e-11,2.2383418362074874e-08,0.16666666666666666,1.0,0.2857142857142857,5.0,6.0,30.0,GO,,
389,Crp-1,arginine catabolic process to succinate,1.0608255147902784e-11,2.2383418362074874e-08,0.16666666666666666,1.0,0.2857142857142857,5.0,8.0,30.0,GO,,
390,Crp-1,arginine metabolic process,2.61025525978076e-09,3.671759065424936e-06,0.16666666666666666,0.5,0.25,5.0,13.0,30.0,GO,,
391,Crp-1,arginine catabolic process,6.163248498857472e-08,6.502227166294633e-05,0.13333333333333333,0.5714285714285714,0.21621621621621623,4.0,11.0,30.0,GO,,
392,Crp-1,fatty acid catabolic process,1.1534653518387772e-06,0.0008112706307932733,0.1,0.75,0.17647058823529416,3.0,5.0,30.0,GO,,
393,Crp-1,"phenylacetyl-CoA 1,2-epoxidase complex",1.1534653518387772e-06,0.0008112706307932733,0.1,0.75,0.17647058823529416,3.0,4.0,30.0,GO,,
394,Crp-1,fatty acid beta-oxidation,2.3138182411919607e-06,0.0012205391222287593,0.13333333333333333,0.26666666666666666,0.17777777777777776,4.0,28.0,30.0,GO,,
395,Crp-1,phenylacetate catabolic process,2.3138182411919607e-06,0.0012205391222287593,0.13333333333333333,0.26666666666666666,0.17777777777777776,4.0,45.0,30.0,GO,,
396,Crp-1,gamma-aminobutyric acid catabolic process,5.714120041552069e-06,0.0026792873972610815,0.1,0.5,0.16666666666666669,3.0,17.0,30.0,GO,,
397,Crp-1,response to carbon starvation,4.531830168644503e-05,0.0191243233116798,0.06666666666666667,1.0,0.125,2.0,2.0,30.0,GO,,
398,Crp-1,fatty acid metabolic process,5.621649745871804e-05,0.021566692661435467,0.13333333333333333,0.125,0.12903225806451615,4.0,47.0,30.0,GO,,
399,Crp-1,N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity,0.00013537549298519425,0.040806041456965696,0.06666666666666667,0.6666666666666666,0.1212121212121212,2.0,7.0,30.0,GO,,
400,Crp-1,glycerophosphodiester transmembrane transport,0.00013537549298519425,0.040806041456965696,0.06666666666666667,0.6666666666666666,0.1212121212121212,2.0,5.0,30.0,GO,,
401,Crp-1,lysine catabolic process,0.00013537549298519425,0.040806041456965696,0.06666666666666667,0.6666666666666666,0.1212121212121212,2.0,3.0,30.0,GO,,
402,Crp-1,"propionate catabolic process, 2-methylcitrate cycle",0.0002695975206179219,0.059879028263559494,0.06666666666666667,0.5,0.11764705882352941,2.0,8.0,30.0,GO,,
403,Crp-1,L-lysine catabolic process,0.0002695975206179219,0.059879028263559494,0.06666666666666667,0.5,0.11764705882352941,2.0,6.0,30.0,GO,,
404,Crp-1,fatty acid beta-oxidation multienzyme complex,0.0002695975206179219,0.059879028263559494,0.06666666666666667,0.5,0.11764705882352941,2.0,7.0,30.0,GO,,
405,Crp-1,glycerol-3-phosphate-transporting ATPase complex,0.0002695975206179219,0.059879028263559494,0.06666666666666667,0.5,0.11764705882352941,2.0,4.0,30.0,GO,,
406,Crp-1,succinate-semialdehyde dehydrogenase (NAD+) activity,0.0002695975206179219,0.059879028263559494,0.06666666666666667,0.5,0.11764705882352941,2.0,9.0,30.0,GO,,
407,Crp-1,glycerol-3-phosphate transmembrane transport,0.00044741564767701217,0.09440470165984956,0.06666666666666667,0.4,0.1142857142857143,2.0,13.0,30.0,GO,,
408,AppY-1,"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor",3.1845063535831945e-10,1.343861681212108e-06,0.5,0.5,0.5,4.0,11.0,8.0,GO,,
409,AppY-1,aerobic electron transport chain,9.539548262856236e-10,2.012844683462666e-06,0.5,0.4,0.4444444444444445,4.0,32.0,8.0,GO,,
410,AppY-1,cytochrome complex,3.989103920737874e-08,4.2085046363784564e-05,0.375,0.6,0.4615384615384615,3.0,21.0,8.0,GO,,
411,AppY-1,oxidative phosphorylation,3.989103920737874e-08,4.2085046363784564e-05,0.375,0.6,0.4615384615384615,3.0,10.0,8.0,GO,,
412,AppY-1,cytochrome bo3 ubiquinol oxidase activity,7.971373908664398e-08,6.727839578912752e-05,0.375,0.5,0.42857142857142855,3.0,20.0,8.0,GO,,
413,AppY-1,electron transfer activity,4.220158327968324e-06,0.002968178024004388,0.5,0.056338028169014086,0.10126582278481013,4.0,128.0,8.0,GO,,
414,AppY-1,menaquinone biosynthetic process,0.00010434384766124703,0.06290443387578036,0.25,0.2222222222222222,0.23529411764705882,2.0,51.0,8.0,GO,,
415,ArgP,lysine biosynthetic process,5.823957030261361e-09,2.4577098667702943e-05,0.3076923076923077,0.4444444444444444,0.3636363636363637,4.0,13.0,13.0,GO,,
416,ArgP,lysine biosynthetic process via diaminopimelate,2.2767051036953726e-08,4.803847768797236e-05,0.3076923076923077,0.3333333333333333,0.32,4.0,39.0,13.0,GO,,
417,ArgP,type II protein secretion system complex,4.588857113723035e-08,6.454992339970403e-05,0.3076923076923077,0.2857142857142857,0.29629629629629634,4.0,18.0,13.0,GO,,
418,ArgP,protein secretion by the type II secretion system,8.315921347447378e-08,8.773297021556984e-05,0.3076923076923077,0.25,0.27586206896551724,4.0,21.0,13.0,GO,,
419,ArgP,protein transport,3.4145128999387045e-05,0.028818488875482665,0.3076923076923077,0.058823529411764705,0.09876543209876543,4.0,98.0,13.0,GO,,
420,ArgP,homoserine biosynthetic process,4.8593118716354645e-05,0.0341771601638361,0.15384615384615385,0.5,0.23529411764705882,2.0,7.0,13.0,GO,,
421,ArgP,diaminopimelate biosynthetic process,8.085294442420466e-05,0.04874277506716338,0.15384615384615385,0.4,0.2222222222222222,2.0,17.0,13.0,GO,,
422,ArgP,amino acid biosynthetic process,0.00016838513845323182,0.08882316053407978,0.3076923076923077,0.0392156862745098,0.06956521739130435,4.0,117.0,13.0,GO,,
423,NrdR,2'-deoxyribonucleotide biosynthetic process,1.465485595949384e-11,3.0921746074532e-08,0.6666666666666666,0.6666666666666666,0.6666666666666666,4.0,10.0,6.0,GO,,
424,NrdR,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",1.465485595949384e-11,3.0921746074532e-08,0.6666666666666666,0.6666666666666666,0.6666666666666666,4.0,20.0,6.0,GO,,
425,NrdR,nucleobase-containing small molecule interconversion,1.1555802567103398e-06,0.0016255162277725448,0.5,0.16666666666666666,0.25,3.0,24.0,6.0,GO,,
426,NrdR,anaerobic ribonucleoside-triphosphate reductase complex,1.5627000581532758e-06,0.001648648561351706,0.3333333333333333,1.0,0.5,2.0,4.0,6.0,GO,,
427,NrdR,ribonucleoside diphosphate metabolic process,9.364786295398909e-06,0.006586566361097233,0.3333333333333333,0.5,0.4,2.0,4.0,6.0,GO,,
428,NrdR,ribonucleoside-diphosphate reductase complex,9.364786295398909e-06,0.006586566361097233,0.3333333333333333,0.5,0.4,2.0,11.0,6.0,GO,,
429,NrdR,DNA replication,2.1188755842252327e-05,0.012334775110450459,0.5,0.06521739130434782,0.11538461538461539,3.0,91.0,6.0,GO,,
430,NrdR,deoxyribonucleotide biosynthetic process,2.3383459925024568e-05,0.012334775110450459,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,15.0,6.0,GO,,
431,PhoB,phosphate ion transport,5.990760708342641e-16,2.5281010189205944e-12,0.75,0.6,0.6666666666666665,6.0,17.0,8.0,GO,,
432,PhoB,regulation of phosphatase activity,4.562623149364381e-12,9.627134845158843e-09,0.5,1.0,0.6666666666666666,4.0,4.0,8.0,GO,,
433,PhoB,phosphate ion transmembrane transport,1.4979751055063551e-09,2.107151648412273e-06,0.5,0.36363636363636365,0.4210526315789474,4.0,22.0,8.0,GO,,
434,PhoB,inorganic phosphate transmembrane transporter activity,1.393795370211239e-07,0.0001470454115572857,0.375,0.42857142857142855,0.39999999999999997,3.0,14.0,8.0,GO,,
435,PhoB,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing",7.66429329913043e-05,0.06468663544466081,0.5,0.027210884353741496,0.051612903225806445,4.0,175.0,8.0,GO,,
436,thi_gal,thiamine diphosphate biosynthetic process,7.60999149239122e-17,3.211416409789095e-13,0.3076923076923077,0.7272727272727273,0.43243243243243246,8.0,17.0,26.0,GO,,
437,thi_gal,thiamine biosynthetic process,1.3698652305067275e-15,2.890415636369195e-12,0.3076923076923077,0.5714285714285714,0.4,8.0,38.0,26.0,GO,,
438,thi_gal,D-galactonate catabolic process,7.391807993803809e-07,0.0010397809911284024,0.11538461538461539,0.75,0.19999999999999998,3.0,13.0,26.0,GO,,
439,thi_gal,2-iminoacetate synthase complex,3.385850125998768e-05,0.023813812552858003,0.07692307692307693,1.0,0.14285714285714288,2.0,2.0,26.0,GO,,
440,thi_gal,"propionate metabolic process, methylcitrate cycle",3.385850125998768e-05,0.023813812552858003,0.07692307692307693,1.0,0.14285714285714288,2.0,5.0,26.0,GO,,
441,thi_gal,thiamine transport,3.385850125998768e-05,0.023813812552858003,0.07692307692307693,1.0,0.14285714285714288,2.0,4.0,26.0,GO,,
442,thi_gal,adenylyltransferase complex,0.00010120445171270354,0.042708278622760894,0.07692307692307693,0.6666666666666666,0.13793103448275862,2.0,3.0,26.0,GO,,
443,thi_gal,thiamine salvage,0.00010120445171270354,0.042708278622760894,0.07692307692307693,0.6666666666666666,0.13793103448275862,2.0,3.0,26.0,GO,,
444,thi_gal,thiamine transmembrane transport,0.00010120445171270354,0.042708278622760894,0.07692307692307693,0.6666666666666666,0.13793103448275862,2.0,6.0,26.0,GO,,
445,thi_gal,thiazole biosynthetic process,0.00010120445171270354,0.042708278622760894,0.07692307692307693,0.6666666666666666,0.13793103448275862,2.0,5.0,26.0,GO,,
446,thi_gal,"propionate catabolic process, 2-methylcitrate cycle",0.0002016697226244465,0.07092051912293035,0.07692307692307693,0.5,0.13333333333333336,2.0,8.0,26.0,GO,,
447,thi_gal,protein adenylylation,0.0002016697226244465,0.07092051912293035,0.07692307692307693,0.5,0.13333333333333336,2.0,4.0,26.0,GO,,
448,FliA,chemotaxis,8.075443474636745e-21,3.4078371462967066e-17,0.41935483870967744,0.37142857142857144,0.393939393939394,13.0,83.0,31.0,GO,,
449,FliA,methyl accepting chemotaxis protein complex,4.292317108200505e-16,9.056789098303065e-13,0.22580645161290322,1.0,0.3684210526315789,7.0,11.0,31.0,GO,,
450,FliA,bacterial-type flagellum,2.2585694795809134e-13,3.1770544012771517e-10,0.2903225806451613,0.2903225806451613,0.2903225806451613,9.0,68.0,31.0,GO,,
451,FliA,signal transduction,2.94028224770225e-12,3.1019977713258738e-09,0.2903225806451613,0.225,0.2535211267605634,9.0,78.0,31.0,GO,,
452,FliA,regulation of chemotaxis,1.2648304214807182e-11,1.0675168757297261e-08,0.16129032258064516,1.0,0.27777777777777773,5.0,8.0,31.0,GO,,
453,FliA,transmembrane signaling receptor activity,7.551416169529788e-11,5.3111627059026175e-08,0.16129032258064516,0.8333333333333334,0.27027027027027023,5.0,16.0,31.0,GO,,
454,FliA,bacterial-type flagellum-dependent cell motility,4.665076098622242e-09,2.812374448026552e-06,0.22580645161290322,0.18421052631578946,0.20289855072463767,7.0,59.0,31.0,GO,,
455,FliA,regulation of bacterial-type flagellum-dependent cell motility,5.672071113547015e-09,2.99201751239605e-06,0.16129032258064516,0.45454545454545453,0.23809523809523805,5.0,15.0,31.0,GO,,
456,FliA,positive regulation of post-translational protein modification,3.2074597084375986e-07,0.00015039422188451853,0.0967741935483871,1.0,0.17647058823529413,3.0,3.0,31.0,GO,,
457,FliA,archaeal or bacterial-type flagellum-dependent cell motility,9.758126974660342e-07,0.0004117929583306664,0.12903225806451613,0.3333333333333333,0.18604651162790697,4.0,12.0,31.0,GO,,
458,FliA,extracellular region,1.9538894037690905e-06,0.0007495830258095965,0.12903225806451613,0.2857142857142857,0.17777777777777778,4.0,27.0,31.0,GO,,
459,FliA,bacterial-type flagellum hook,3.1767721116704397e-06,0.0011171648592707714,0.0967741935483871,0.6,0.16666666666666666,3.0,7.0,31.0,GO,,
460,FliA,bacterial-type flagellum organization,5.855946594355007e-06,0.0019009303560137021,0.12903225806451613,0.2222222222222222,0.16326530612244897,4.0,19.0,31.0,GO,,
461,FliA,protein binding,2.978942903560816e-05,0.008979385037876174,0.6129032258064516,0.01682905225863596,0.03275862068965517,19.0,4076.0,31.0,GO,,
462,FliA,signal complex assembly,4.844370180275151e-05,0.010221621080380567,0.06451612903225806,1.0,0.12121212121212122,2.0,2.0,31.0,GO,,
463,FliA,proton channel activity,4.844370180275151e-05,0.010221621080380567,0.06451612903225806,1.0,0.12121212121212122,2.0,2.0,31.0,GO,,
464,FliA,bacterial-type flagellum stator complex,4.844370180275151e-05,0.010221621080380567,0.06451612903225806,1.0,0.12121212121212122,2.0,2.0,31.0,GO,,
465,FliA,cell tip,4.844370180275151e-05,0.010221621080380567,0.06451612903225806,1.0,0.12121212121212122,2.0,2.0,31.0,GO,,
466,FliA,detection of chemical stimulus,4.844370180275151e-05,0.010221621080380567,0.06451612903225806,1.0,0.12121212121212122,2.0,2.0,31.0,GO,,
467,FliA,aerotaxis,4.844370180275151e-05,0.010221621080380567,0.06451612903225806,1.0,0.12121212121212122,2.0,2.0,31.0,GO,,
468,FliA,structural molecule activity,5.092741117687179e-05,0.010233984531733282,0.0967741935483871,0.2727272727272727,0.14285714285714285,3.0,12.0,31.0,GO,,
469,FliA,cellular response to amino acid stimulus,0.00014468961346813172,0.02775409858343254,0.06451612903225806,0.6666666666666666,0.1176470588235294,2.0,3.0,31.0,GO,,
470,FliA,bacterial-type flagellum assembly,0.0004508853205114125,0.08272765445905046,0.0967741935483871,0.13636363636363635,0.11320754716981131,3.0,26.0,31.0,GO,,
471,FliA,bacterial-type flagellum-dependent swimming motility,0.000478052811503125,0.08405761935596615,0.06451612903225806,0.4,0.1111111111111111,2.0,9.0,31.0,GO,,
472,FlhDC-1,bacterial-type flagellum,1.562361633486267e-09,6.5931660933120465e-06,0.5555555555555556,0.16129032258064516,0.25,5.0,68.0,9.0,GO,,
473,FlhDC-1,bacterial-type flagellum-dependent cell motility,4.590772799640535e-09,9.68653060724153e-06,0.5555555555555556,0.13157894736842105,0.2127659574468085,5.0,59.0,9.0,GO,,
474,FlhDC-1,bacterial-type flagellum basal body,2.481106035723576e-08,3.49008915691783e-05,0.4444444444444444,0.2222222222222222,0.2962962962962963,4.0,21.0,9.0,GO,,
